unix_timestamp,camera_id,vehicle_plate,vehicle_color,vehicle_type,vehicle_features
1787860260,Bookstore,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787860260,Bookstore,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787860320,Bookstore,ZNI-4355,Blue,Coupe,[]
1787860320,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787860350,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787860380,Bookstore,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787860530,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787860560,Bookstore,TXI-5471,White,Pickup Truck,[]
1787860620,Bookstore,QDH-4925,Red,Van,[]
1787860650,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787860800,Office Back Alley,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787860800,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787860800,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787860830,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787860860,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787860860,Hospital,UHR-2612,White,Pickup Truck,[]
1787860890,Hospital,CZA-9416,Black,Bus,[]
1787860890,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787860950,Hospital,BPU-4332,White,Motorcycle,[]
1787860950,Bookstore,ZGK-3461,Blue,Van,[]
1787860980,Office Back Alley,OYU-1228,Maroon,Bus,[]
1787861010,Office Back Alley,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787861010,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787861100,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787861160,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1787861160,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787861160,Office Back Alley,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787861190,Office Back Alley,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787861190,Office Back Alley,VDV-4194,White,Coupe,[]
1787861220,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787861340,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787861370,Bookstore,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787861370,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787861430,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787861520,Bookstore,EVV-3567,Blue,SUV,"[""Aftermarket exhaust""]"
1787861760,Hospital,VJM-7944,Beige,Sedan,[]
1787861820,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787861850,Bookstore,ZNI-4355,Blue,Coupe,[]
1787861880,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787861940,Office Back Alley,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787861940,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787861940,Office Back Alley,QDH-4925,Red,Van,[]
1787861940,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787861970,Bookstore,VQJ-3851,Beige,Hatchback,[]
1787862000,Office Back Alley,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787862000,Hospital,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787862090,Office Back Alley,DYT-5541,Maroon,Hatchback,[]
1787862090,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787862180,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787862210,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787862210,Bookstore,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787862240,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787862270,Hospital,LXQ-7888,Black,Van,[]
1787862270,Bookstore,BPU-4332,White,Motorcycle,[]
1787862300,Bookstore,TXI-5471,White,Pickup Truck,[]
1787862300,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787862300,Bookstore,KOE-4072,Beige,Pickup Truck,[]
1787862390,Office Back Alley,QDH-4925,Red,Van,[]
1787862420,Hospital,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787862450,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787862510,Office Back Alley,CZA-9416,Black,Bus,[]
1787862510,Hospital,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787862570,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787862570,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787862600,Hospital,OYU-1228,Maroon,Bus,[]
1787862600,Office Back Alley,VDV-4194,White,Coupe,[]
1787862630,Hospital,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787862660,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787862720,Office Back Alley,ZGK-3461,Blue,Van,[]
1787862750,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787862780,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787862780,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787862810,Office Back Alley,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787862810,Office Back Alley,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787862870,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787862870,Office Back Alley,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787862900,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787862900,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1787862900,Bookstore,EHW-3879,Maroon,Coupe,[]
1787862990,Hospital,MDL-3261,Blue,Motorcycle,[]
1787863050,Bookstore,BLF-4771,Gray,Sedan,[]
1787863050,Office Back Alley,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787863110,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787863110,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787863140,Office Back Alley,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787863200,Bookstore,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787863230,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787863260,Hospital,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787863260,Office Back Alley,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787863290,Bookstore,BLF-4771,Gray,Sedan,[]
1787863350,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787863500,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787863530,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787863560,Hospital,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787863560,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787863590,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787863590,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787863620,Hospital,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787863620,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787863620,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787863650,Bookstore,ZNI-4355,Blue,Coupe,[]
1787863650,Office Back Alley,QDH-4925,Red,Van,[]
1787863710,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787863770,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787863770,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787863800,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787863860,Bookstore,VJM-7944,Beige,Sedan,[]
1787863890,Hospital,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787863890,Office Back Alley,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787863890,Office Back Alley,LXQ-7888,Black,Van,[]
1787864040,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787864040,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787864070,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787864070,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787864070,Bookstore,NVS-7383,Gold,Van,"[""Aftermarket exhaust"", ""Ladder rack""]"
1787864070,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787864100,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787864130,Bookstore,QDH-4925,Red,Van,[]
1787864190,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787864220,Hospital,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787864250,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787864310,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787864370,Hospital,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787864370,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787864370,Bookstore,VDV-4194,White,Coupe,[]
1787864400,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787864460,Hospital,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787864490,Hospital,RQA-7745,Red,Motorcycle,"[""Sunroof""]"
1787864580,Bookstore,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787864580,Bookstore,BPU-4332,White,Motorcycle,[]
1787864610,Office Back Alley,QDH-4925,Red,Van,[]
1787864670,Office Back Alley,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787864670,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787864820,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787864820,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787864820,Bookstore,FCH-7617,Maroon,Sedan,[]
1787864850,Bookstore,CZA-9416,Black,Bus,[]
1787864880,Office Back Alley,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787864880,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787864910,Hospital,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787864940,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787864970,Office Back Alley,LXQ-7888,Black,Van,[]
1787864970,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787865000,Office Back Alley,VQJ-3851,Beige,Hatchback,[]
1787865000,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787865060,Office Back Alley,ZGK-3461,Blue,Van,[]
1787865090,Office Back Alley,CZA-9416,Black,Bus,[]
1787865090,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787865120,Office Back Alley,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787865180,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787865210,Hospital,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787865210,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787865240,Hospital,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787865240,Office Back Alley,BPU-4332,White,Motorcycle,[]
1787865240,Office Back Alley,ZNI-4355,Blue,Coupe,[]
1787865240,Office Back Alley,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787865270,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787865270,Bookstore,QDH-4925,Red,Van,[]
1787865300,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787865330,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787865360,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787865360,Bookstore,DOP-3475,Silver,SUV,[]
1787865360,Bookstore,OYU-1228,Maroon,Bus,[]
1787865360,Hospital,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787865360,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787865420,Bookstore,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787865480,Bookstore,QDH-4925,Red,Van,[]
1787865510,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787865510,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787865570,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787865570,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787865570,Office Back Alley,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787865600,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787865630,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787865660,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787865660,Bookstore,XOW-5609,Gray,Sedan,"[""Sunroof"", ""Roof rack""]"
1787865660,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787865660,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787865690,Hospital,DOP-3475,Silver,SUV,[]
1787865690,Bookstore,ABS-2643,Gold,Pickup Truck,"[""Tow hitch"", ""Missing hubcap""]"
1787865750,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787865780,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787865810,Hospital,FYR-2853,Gold,SUV,"[""Missing hubcap"", ""Aftermarket exhaust""]"
1787865840,Bookstore,ZNI-4355,Blue,Coupe,[]
1787865990,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787865990,Bookstore,GEZ-2109,Red,Motorcycle,"[""Missing hubcap"", ""Dented rear bumper""]"
1787866020,Hospital,DYT-5541,Maroon,Hatchback,[]
1787866260,Hospital,QDH-4925,Red,Van,[]
1787866290,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787866320,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787866380,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787866440,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787866440,Office Back Alley,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787866530,Bookstore,EHW-3879,Maroon,Coupe,[]
1787866560,Hospital,EYH-6407,Black,Bus,"[""Custom rims"", ""Tinted windows""]"
1787866560,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787866620,Hospital,NUN-3923,Silver,Motorcycle,"[""Roof rack"", ""Sunroof""]"
1787866620,Office Back Alley,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787866620,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787866620,Office Back Alley,CZA-9416,Black,Bus,[]
1787866650,Bookstore,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787866650,Office Back Alley,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787866680,Bookstore,RRT-3341,Red,Sedan,"[""Tinted windows"", ""Dented rear bumper""]"
1787866740,Bookstore,LXQ-7888,Black,Van,[]
1787866740,Bookstore,BPU-4332,White,Motorcycle,[]
1787866830,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787866860,Hospital,ZNI-4355,Blue,Coupe,[]
1787866860,Bookstore,YTG-6287,Green,Coupe,"[""Bumper sticker"", ""Tow hitch""]"
1787866890,Bookstore,ZGK-3461,Blue,Van,[]
1787866920,Office Back Alley,UHR-2612,White,Pickup Truck,[]
1787866980,Bookstore,FHL-3560,Silver,Van,[]
1787867010,Bookstore,BPU-4332,White,Motorcycle,[]
1787867010,Office Back Alley,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787867040,Office Back Alley,BLF-4771,Gray,Sedan,[]
1787867040,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787867070,Bookstore,HQY-7996,Maroon,Motorcycle,[]
1787867100,Bookstore,FCH-7617,Maroon,Sedan,[]
1787867130,Bookstore,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787867190,Office Back Alley,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787867190,Bookstore,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787867280,Office Back Alley,VQJ-3851,Beige,Hatchback,[]
1787867310,Office Back Alley,DOP-3475,Silver,SUV,[]
1787867370,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787867400,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787867430,Hospital,HQY-7996,Maroon,Motorcycle,[]
1787867430,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787867460,Bookstore,BTZ-5167,Silver,Coupe,[]
1787867490,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787867580,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787867610,Office Back Alley,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787867700,Bookstore,RTJ-3423,Gold,Sedan,[]
1787867700,Bookstore,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787867700,Office Back Alley,CZA-9416,Black,Bus,[]
1787867790,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787867820,Bookstore,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787867850,Hospital,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787867910,Hospital,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787867940,Bookstore,ZIG-1175,Black,Bus,[]
1787867940,Office Back Alley,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787868000,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787868030,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787868060,Hospital,ZYZ-1012,Beige,Motorcycle,"[""Spoiler""]"
1787868090,Office Back Alley,TXI-5471,White,Pickup Truck,[]
1787868150,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787868210,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787868300,Hospital,ZFD-3277,Green,Hatchback,"[""Bumper sticker"", ""Missing hubcap""]"
1787868330,Bookstore,BLF-4771,Gray,Sedan,[]
1787868360,Hospital,MDL-3261,Blue,Motorcycle,[]
1787868360,Bookstore,HYS-9092,Gray,Coupe,"[""Roof rack"", ""Dented rear bumper""]"
1787868390,Bookstore,VKM-8657,Blue,Sedan,"[""Custom rims""]"
1787868420,Bookstore,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787868450,Bookstore,TQP-8061,Silver,Hatchback,"[""Tinted windows""]"
1787868450,Bookstore,WUB-4659,Black,Pickup Truck,"[""Sunroof""]"
1787868510,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787868690,Bookstore,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787868720,Office Back Alley,KOE-4072,Beige,Pickup Truck,[]
1787868750,Bookstore,UHR-2612,White,Pickup Truck,[]
1787868780,Office Back Alley,FHL-3560,Silver,Van,[]
1787868780,Bookstore,TBJ-5379,Green,Coupe,"[""Bumper sticker""]"
1787868810,Bookstore,BLF-4771,Gray,Sedan,[]
1787868870,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787868870,Bookstore,BPU-4332,White,Motorcycle,[]
1787868900,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787868900,Hospital,VQJ-3851,Beige,Hatchback,[]
1787868930,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787869020,Hospital,VJM-7944,Beige,Sedan,[]
1787869020,Bookstore,BGW-3337,Silver,Bus,"[""Bumper sticker""]"
1787869020,Bookstore,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787869050,Office Back Alley,CZA-9416,Black,Bus,[]
1787869050,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787869080,Office Back Alley,HUK-4229,White,Coupe,"[""Tinted windows""]"
1787869170,Hospital,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787869200,Bookstore,VJM-7944,Beige,Sedan,[]
1787869230,Bookstore,KNM-8888,Gray,Sedan,"[""Ladder rack"", ""Aftermarket exhaust""]"
1787869260,Hospital,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787869260,Hospital,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787869320,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787869350,Bookstore,EWE-8741,Blue,Bus,"[""Custom rims""]"
1787869380,Bookstore,EQL-6876,Green,Bus,"[""Cracked windshield""]"
1787869380,Bookstore,YJG-1440,Black,Sedan,"[""Tinted windows"", ""Bumper sticker""]"
1787869410,Office Back Alley,EHW-3879,Maroon,Coupe,[]
1787869470,Office Back Alley,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787869560,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787869590,Office Back Alley,CIU-8112,Maroon,Bus,"[""Dented rear bumper"", ""Tow hitch""]"
1787869620,Office Back Alley,DOP-3475,Silver,SUV,[]
1787869650,Office Back Alley,CZA-9416,Black,Bus,[]
1787869650,Office Back Alley,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787869680,Bookstore,QDH-4925,Red,Van,[]
1787869710,Office Back Alley,ZIG-1175,Black,Bus,[]
1787869740,Bookstore,DYT-5541,Maroon,Hatchback,[]
1787869800,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787869860,Bookstore,FCH-7617,Maroon,Sedan,[]
1787869920,Bookstore,TXI-5471,White,Pickup Truck,[]
1787869950,Bookstore,NYF-1596,Silver,Pickup Truck,"[""Bumper sticker""]"
1787870100,Hospital,FCH-7617,Maroon,Sedan,[]
1787870130,Bookstore,OYU-1228,Maroon,Bus,[]
1787870160,Bookstore,RTJ-3423,Gold,Sedan,[]
1787870220,Hospital,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787870220,Office Back Alley,FCH-7617,Maroon,Sedan,[]
1787870250,Bookstore,DOP-3475,Silver,SUV,[]
1787870280,Bookstore,WNV-7840,Red,Motorcycle,"[""Bumper sticker""]"
1787870310,Hospital,IRY-6538,Gold,Coupe,"[""Sunroof"", ""Custom rims""]"
1787870370,Office Back Alley,FHL-3560,Silver,Van,[]
1787870460,Bookstore,KES-9323,Maroon,Bus,"[""Spoiler"", ""Missing hubcap""]"
1787870640,Office Back Alley,AIT-2702,Blue,Pickup Truck,"[""Dented rear bumper"", ""Tow hitch""]"
1787870640,Office Back Alley,VJM-7944,Beige,Sedan,[]
1787870670,Bookstore,DOP-3475,Silver,SUV,[]
1787870670,Bookstore,EHW-3879,Maroon,Coupe,[]
1787870730,Office Back Alley,EJJ-5605,Red,Bus,"[""Tinted windows"", ""Aftermarket exhaust""]"
1787870760,Hospital,RRC-4766,Blue,Coupe,"[""Tinted windows"", ""Tow hitch""]"
1787870760,Bookstore,IUT-7188,Gray,Bus,"[""Sunroof""]"
1787870760,Office Back Alley,OGN-4489,Black,Pickup Truck,"[""Aftermarket exhaust"", ""Custom rims""]"
1787870790,Office Back Alley,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
1787870820,Bookstore,CZA-9416,Black,Bus,[]
1787870850,Bookstore,OYU-1228,Maroon,Bus,[]
1787870850,Office Back Alley,LHA-6933,Gray,Bus,"[""Missing hubcap""]"
1787870880,Office Back Alley,ROX-9271,Gray,Coupe,"[""Custom rims"", ""Roof rack""]"
1787870880,Office Back Alley,LUG-7654,Black,Bus,"[""Bumper sticker""]"
1787870910,Bookstore,TXI-5471,White,Pickup Truck,[]
1787870940,Bookstore,RBG-4071,Blue,Bus,"[""Bumper sticker"", ""Ladder rack""]"
1787871090,Bookstore,VJM-7944,Beige,Sedan,[]
1787871300,Hospital,QDH-4925,Red,Van,[]
1787871360,Bookstore,LXQ-7888,Black,Van,[]
1787871480,Hospital,DYT-5541,Maroon,Hatchback,[]
1787871480,Bookstore,BLF-4771,Gray,Sedan,[]
1787871480,Office Back Alley,HQY-7996,Maroon,Motorcycle,[]
1787871720,Bookstore,UJS-4783,Red,Bus,"[""Spoiler""]"
1787871750,Office Back Alley,ZIG-1175,Black,Bus,[]
1787871840,Office Back Alley,NKO-5227,Gray,Motorcycle,"[""Roof rack""]"
1787871840,Office Back Alley,QLL-8894,Black,Coupe,"[""Spoiler"", ""Bumper sticker""]"
1787871930,Hospital,IMH-7658,Gray,Hatchback,"[""Tinted windows""]"
1787871960,Office Back Alley,VAP-5225,Silver,Hatchback,"[""Cracked windshield"", ""Tinted windows""]"
